course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
Beginning workshop experience in the practical application of theatre skills: (C) Stagecraft. THEA 200 is repeatable up to four credits in each alpha.,200C,THEA,Beginning Theatre Practicum: (Stagecraft),Theatre,141990,,1
Beginning workshop experience in the practical application of theatre skills: (D) Costume. THEA 200 is repeatable up to 4 credits in each alpha.,200D,THEA,Beginning Theatre Practicum: (Costume),Theatre,141990,,1
"A hands-on course exploring several mask-making techniques, and the fundamentals of bringing a mask to life. The history and cultural significance of the mask will be surveyed. Students will make several masks and will perform for each other.",211,THEA,Mask Making and Performance,THEA,141990,Lecture Hours: 3,3
Introduction to vocal and movement techniques to increase self- awareness and potential for self-expression. May be repeated up to 6 credits.,220,THEA,Beginning Voice and Movement,THEA,141990,Lecture Hours: 3,3
"Performance course concentrating on voice, relaxation, body awareness, and freedom from self-consciousness through theatre games, improvisation, and exercises. Emphasis on ensemble work. Students must see two plays and write about them or use the Service- Learning option. May be repeated up to 9 credits.",221,THEA,Acting I,THEA,141990,Lecture Hours: 3,3
"Performance course concentrating on exploration of character creation; continued work on voice, relaxation, and self-realization. Students must see two plays and write about them or use the Service- Learning option. May be repeated up to 9 credits.",222,THEA,Acting II,THEA,141990,Pre: Grade of “C” or better in THEA 221.; Lecture Hours: 3,3
"An introduction to acting techniques for film, TV production, and other camera-based media. Repeatable up to 6 credits. (Cross-listed as CM 223)",223,THEA,Introduction to Acting for Camera,THEA,141990,Pre: Grade of C or better in THEA 221.; Lecture Hours: 3,3
"A study of William Shakespeare's life, works, contemporary performance practices, and the Royal Shakespeare Company's current training and methods of bringing the Bard's work to life for modern audiences. The curriculum of this course is tailored to the Royal Shakespeare Company's Summer Season, and this course serves as mandatory preparation for the Windward CC Footholds Shakespeare Study Abroad program to London and Stratford-upon-Avon. May be repeated up to 6 credits.",225,THEA,Shakespeare Workshop,THEA,141990,"Pre: Grade of C or better in THEA 260 and THEA 200B, or Instructor Permission.",3
"This course is a two-week intensive study abroad program to England. The first week is spent working with top-tier industry professionals at East 15 Acting School in London, and viewing productions at noted theatres there, as well as meeting professional actors for Q&A sessions. The second week is spent in Stratford-upon-Avon training closely with the Royal Shakespeare Company, attending lectures and seminars at the Shakespeare Birthplace Trust, and viewing two productions at the Royal Shakespeare Theatre. The course culminates in a performance of scenes and monologues in Shakespeare's own gardens for visiting tourists.",226,THEA,Footholds UK Shakespeare Study Abroad,THEA,141990,Pre: Grade of B or better in THEA 225.,3
Intermediate training in the Unarmed and Quarterstaff disciplines of Stage Combat. Repeatable for up to 9 credits.,231,THEA,Intermediate Unarmed and Staff Stage Combat,THEA,141990,Pre: Grade of C or better in THEA 131 or instructor approval.; Lecture Hours: 3,3
Intermediate training in Rapier and Rapier and Dagger weapon disciplines in Stage Combat. Repeatable for up to 9 credits.,232,THEA,Intermediate Rapier and Dagger Stage Combat,THEA,141990,Pre: Grade of C or better in THEA 132 or instructor approval.; Lecture Hours: 3,3
Level II Training in assorted weapon disciplines. Repeatable for up to 9 credits.,233,THEA,Stage Combat Workshop Level II,THEA,141990,"Pre: Credit for THEA 131 AND 132, OR Credit for THEA 133 OR Instructor approval",3
"Introduction to the technical process of theatre including scenery, lighting, sound and stage management. Students will focus on the range of skills needed to work in theatrical space. May be repeated up to 6 credits.",240,THEA,Introduction to Stagecraft,THEA,141990,Lecture Hours: 3,3
"Advanced techniques of the technical process of theatre including lighting, sound, and rigging. Students will focus on the range of skills needed to work in convention, theatrical, concert, and dance applications. May be repeated up to 6 credits.",241,THEA,Advanced Stagecraft,THEA,141990,Pre: Credit for THEA 240 or consent of instructor.; Lecture Hours: 3,3
"This course provides individual instruction in theatre, covering intermediate and advanced performance techniques taught to each student's individual level. Applied theatre is a performance course. The emphasis will be toward developing performing skills from a wide range of methods focusing on bringing characters to vivid life, textual analysis, cold reading, voice and movement training, and playing truthful and effective moments on stage or screen for a contemporary audience. The goal is to facilitate student actors in attaining a level of confidence and skill that allows for consistently powerful and playful performances. This course may be repeated for up to 4 credits. (1 hour Individual Instruction)",251,THEA,Applied Theatre,THEA,141990,Pre: A grade of C or better in THEA 221.,1
"This course provides individual instruction in theatre, covering necessary professional skills and resources to facilitate student performers' transition into the professional performing arts industry. Students will learn audition best practices, procure headshots, build a resume, and cultivate a repertoire of audition pieces. This course may be repeated for up to 4 credits. (1 hour Individual Instruction)",252,THEA,Professional Preparation,THEA,141990,Pre: A grade of C or better in THEA 221.,1
