course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"Hawaiian culture, past and present. Explores and examines possible approaches to working with Hawaiians and part-Hawaiians. Special emphasis on supports in the Hawaiian system that may promote maximal functioning for those Hawaiians experiencing problems in today’s society. Meets seminar requirement.",774,SW,Cultural Factors in Work with Hawaiians,Social Work,141574,Grade Option: A-F only.; Class Standing Restrictions: graduate standing.,3
Empirical research methodology with emphasis on design principles and measurement theory; design and measurement issues and problems in cross-cultural research.,751,SW,Quantitative Methods II,Social Work,141574,Grade Option: A-F only.; Major Restrictions: PhD candidate in social welfare or consent.,3
"Theory and methods of studying social interaction in marriage and the family; examination of marriage, mating, love, and choice. Empirical research emphasizing Hawaiʻi.",451,SOC,Analysis in Marriage and the Family,Sociology,141574,General Education Designation(s): DS,3
"Family patterns, mate selection, parent-child interaction, socialization of roles, legal sanctions, trends in organization, functions.",251,SOC,Introduction to Sociology of the Family,Sociology,141574,General Education Designation(s): DS,3
Introduction to key concepts and theories in social sciences in relation to sustainability issues.,230,SOC,Introduction to Sustainability from Social Science Perspectives,Sociology,141574,Cross-Listed: SUST 250 and TAHR 250; General Education Designation(s): DS,3
"Women’s health and the role of women health professionals. Current literature and research regarding attitudes, roles, rights, and health care.",776,SW,Seminar on Women and Health,Social Work,141574,Class Standing Restrictions: graduate standing or consent.; Cross-Listed: NURS 744,3
Designed to provide students with an in-depth understanding of theoretical formulations and intervention strategies for working with older adults and their families. Emphasis on diversity/justice.,726,SW,Social Work Practice with Older Adults,Social Work,141574,Prerequisites: completion of foundation courses.; Major Restrictions: SW majors only.,3
"Theoretical and substantive survey of the nature and causes of social problems; selected types: poverty, inequality, deviance, etc.",218,SOC,Introduction to Social Problems,Sociology,141574,General Education Designation(s): DS,3
,800,SW,Dissertation Research,Social Work,141574,Repeatable: 1 time,V
"Multivariate forms of multiple linear regression, analysis of variance, and analysis of co-variance. Multiple discriminant analysis, canonical correlation, and principal components analysis are discussed.",656,SW,Multivariate Methods,Social Work,141574,Major Restrictions: SW majors only.,3
"Knowledge of judicial systems and law relevant to social work practice in corrections, child-family welfare, health, and mental health. Skills for effective participation in the legal process are acquired in moot court and in practice for testifying.",737,SW,Social Work and the Law,Social Work,141574,Major Restrictions: SW majors only.; Class Standing Restrictions: graduate standing.,3
"Major principles; social attitudes, theories of conformity and change, person perception and attribution theory, social role, role conflict and role behavior, group structure, and behavior.",341,SOC,Survey of Social Psychology,Sociology,141574,General Education Designation(s): DS,3
Focus on human development across the lifespan with attention given to unique challenges and opportunities faced in each phase. Emphasis is placed on “populations at risk” and the strengths and assets unique to diverse populations.,660,SW,Human Behavior in the Social Environment II,Social Work,141574,Prerequisites: SW 659; Grade Option: A-F only.; Frequency of Course (when offered): Spring only,3
Culminating experience in social welfare doctoral specialization; integration of PhD core and specialization course work.,755,SW,Dissertation Seminar,Social Work,141574,Major Restrictions: classified student in PhD in social welfare program or consent.,3
"Introduction to linear statistical models as principle of data analysis. Topics include multiple regression models with continuous and categorical predictors. ANOVA with multiple factors, ANOVA with repeated measures, and ANCOVA.",654,SW,Applied Regression and Analysis of Variance,Social Work,141574,Prerequisites: 601 or consent.,3
"Causes, processes, and effects of social change, using single- and multi-cause models in simple and complex industrialized societies.",316,SOC,Survey of Social Change,Sociology,141574,General Education Designation(s): DS,3
"Combines theoretical, scientific and ‘hands-on’ learning to explore how happiness and well-being can be cultivated, even in this challenging era of extreme global climate events.",344,SOC,Sociology of Happiness in Unsettled Times,Sociology,141574,Prerequisites: SOC 100 or a 200-level SOC course.; General Education Designation(s): DS,3
"Theories and methods of qualitative research; problem formulation, informant selection, study design, data collection and analysis utilizing qualitative approaches.",752,SW,"Qualitative Research: Philosophical, Methodological and Analytic Approaches",Social Work,141574,Prerequisites: SW 640 or SW 651 or equivalent; departmental approval.; Repeatable: 3 times.; Grade Option: A-F only.,3
"Focuses on developing an understanding of philosophy of science, theory development, social work epistemology, and the analysis and development of knowledge for social work practice.",750,SW,Analysis and Development of Knowledge for Social Work,Social Work,141574,Grade Option: A-F only.; Major Restrictions: PhD candidate in social welfare or consent.,3
